Customer_ID,Age,Gender,Income,Location,Campaign_ID,Product_Purchased,Purchase_Amount,Engagement_Score,Campaign_Channel,Campaign_Response_Time,Discount_Used,Satisfaction_Score
C7909,37,Male,78687.32,Florida,M001,Product D,116.93,9.3,Email,6.7,TRUE,5.3
C7910,54,Male,73811.32,California,M006,Product C,311.98,4.1,Email,66.8,FALSE,9.3
C7911,62,Female,51451.53,Texas,M006,Product B,447.41,7.3,Push Notification,8.5,TRUE,5.6
C7912,35,Male,55696.24,Illinois,M011,Product B,149.6,2.5,Email,52,TRUE,8.6
C7913,34,Female,64674.43,Texas,M016,Product B,235.41,9.1,Email,46.8,TRUE,2.2
C7914,26,Male,70415.99,New York,M001,Product A,219.98,3.2,SMS,56.6,FALSE,6.1
C7915,31,Female,52372.75,California,M005,Product B,90.15,9.5,Social Media,41.1,FALSE,5.8
C7916,66,Male,62561.06,Illinois,M010,Product B,240.58,1.2,SMS,25.8,TRUE,2.4
C7917,46,Female,64010.87,New York,M006,Product C,265.77,7.1,SMS,20.5,TRUE,3.2
C7918,48,Female,79301.55,Texas,M011,Product D,61.97,2.4,Push Notification,68.1,FALSE,5.5
C7919,21,Male,71316.99,California,M016,Product C,269.66,7.9,Push Notification,32.3,TRUE,5.7
C7920,35,Female,37397.98,Illinois,M020,Product C,92.22,5.4,Push Notification,60.8,TRUE,9.1
C7921,37,Male,56795.55,Texas,M013,Product B,451.61,9.2,Social Media,52.3,TRUE,2.5
C7922,64,Male,46068.25,Illinois,M012,Product C,342.57,7.4,SMS,47.6,FALSE,3.7
C7923,60,Male,68521.31,California,M018,Product B,75.39,7.9,SMS,69.9,FALSE,3.2
C7924,61,Male,73847.3,California,M013,Product A,422.17,2.1,Email,41.1,TRUE,8
C7925,26,Non-Binary,61523.34,Texas,M005,Product B,212.72,1.9,SMS,53,FALSE,2.9
C7926,30,Male,55978.09,Illinois,M013,Product D,151.53,8.7,Push Notification,61.3,TRUE,9.1
C7927,32,Female,61037.55,Florida,M013,Product C,164.26,3,Push Notification,4.3,FALSE,9.4
C7928,44,Male,63133.79,New York,M019,Product D,318.97,8.8,SMS,71.7,FALSE,2
C7929,32,Female,50398.51,California,M019,Product D,86.7,2.3,SMS,19.6,FALSE,3
C7930,45,Male,41719.33,Illinois,M013,Product C,76.44,3.8,SMS,50.9,TRUE,4.5
C7931,54,Female,29247.91,Texas,M011,Product C,332.38,9.4,SMS,68.7,FALSE,8.8
C7932,36,Female,79007.73,Texas,M016,Product C,491.86,8.6,Email,55.2,TRUE,2.1
C7933,43,Female,67445.49,California,M014,Product D,267.54,1.5,Push Notification,17.3,FALSE,4.1
C7934,69,Male,65437.67,California,M010,Product A,235.98,5,Email,26.7,TRUE,7.3
C7935,43,Female,78977.98,Florida,M002,Product D,476.24,9.2,Push Notification,30.4,FALSE,7.5
C7936,42,Male,41167.98,Texas,M008,Product A,158.45,1.1,Push Notification,42.6,FALSE,4.2
C7937,43,Male,33965.54,Illinois,M008,Product B,158.24,2,Social Media,43.8,TRUE,9.7
C7938,43,Male,65763.48,New York,M020,Product C,457.3,6.8,Push Notification,56.9,FALSE,4.2
C7939,63,Male,64399.07,New York,M014,Product D,341.12,1.9,Push Notification,62,FALSE,6.5
C7940,45,Male,34030.4,Florida,M014,Product A,74.2,5,SMS,7.4,FALSE,6.5
C7941,66,Female,65392.82,Illinois,M018,Product A,353.29,5.6,SMS,20.4,TRUE,8.2
C7942,35,Male,53996.66,New York,M015,Product A,419.01,8.7,Email,25.4,TRUE,4.2
C7943,49,Male,47893.68,New York,M016,Product C,173.28,9.6,Social Media,1.9,TRUE,4.7
C7944,20,Male,54998.64,Illinois,M014,Product A,222.3,5.6,Push Notification,30.6,FALSE,4.8
C7945,19,Female,23377.07,Illinois,M010,Product C,138.95,5.6,Push Notification,26.5,FALSE,1.5
C7946,50,Female,51129.39,California,M002,Product D,335.01,7.5,SMS,38.3,FALSE,7.6
C7947,59,Male,49435.58,New York,M005,Product A,348.89,2.7,Email,8.1,FALSE,7.9
C7948,36,Female,68356.54,New York,M003,Product A,80.84,9.5,Email,30.4,TRUE,8.4
C7949,34,Female,57626.55,Florida,M007,Product C,354.97,1,SMS,43.4,TRUE,7.4
C7950,61,Male,69583.03,California,M012,Product C,346.3,1,SMS,58.1,TRUE,6.3
C7951,50,Female,21756.91,California,M010,Product D,65.81,6.6,Push Notification,55.4,FALSE,6.1
C7952,29,Female,47413.53,New York,M011,Product C,299.92,4.1,Social Media,29.7,TRUE,6.8
C7953,66,Female,68339.96,Texas,M017,Product D,326.27,4.6,Email,28.7,FALSE,1.1
C7954,20,Male,55367.03,Texas,M004,Product D,243.57,3,Email,3.7,FALSE,5
C7955,60,Male,72681.91,Illinois,M006,Product A,455.59,4.7,SMS,6.9,FALSE,1.4
C7956,66,Male,32930.96,California,M007,Product B,197.77,8.5,SMS,62.9,FALSE,5.4
C7957,43,Female,70966.66,New York,M005,Product B,80.23,7.3,Email,58.2,TRUE,2.3
C7958,52,Female,50412.91,New York,M006,Product C,352.33,1.9,Social Media,2.5,FALSE,1.1
C7959,25,Male,48957.04,New York,M017,Product C,322.35,1.5,Push Notification,63.7,FALSE,7.6
C7960,69,Male,74865.71,Florida,M014,Product B,495.08,5.6,Push Notification,44.6,TRUE,7.3
C7961,53,Female,77428.52,Texas,M011,Product D,154.09,7.6,Email,57.9,FALSE,4.5
C7962,24,Female,75520.5,Florida,M005,Product B,227.97,7,Social Media,36.7,FALSE,1.6
C7963,63,Female,90579.63,New York,M002,Product D,257.53,8.8,Push Notification,11.7,TRUE,9.8
C7964,63,Female,79002.05,New York,M014,Product D,437.68,2.2,Push Notification,26.3,TRUE,2.4
C7965,53,Female,48068.45,California,M016,Product C,236.56,6.5,Social Media,33,TRUE,5.4
C7966,33,Male,62124.57,California,M002,Product C,397.47,7.9,Social Media,54.5,TRUE,3.4
C7967,41,Male,54597.03,Texas,M017,Product C,120.62,9.4,Email,58.7,TRUE,2.2
C7968,18,Male,90436.35,Illinois,M016,Product B,234.4,1.9,SMS,53.6,TRUE,5.6
C7969,66,Female,76573.05,New York,M009,Product B,119.74,3.2,SMS,34.8,TRUE,2.8
C7970,42,Male,57166.8,California,M020,Product B,477.36,4.2,Push Notification,48.1,FALSE,4.2
C7971,27,Female,73168.65,Texas,M020,Product D,129.99,5.9,Email,22,TRUE,6.5
C7972,33,Male,41517.02,Florida,M009,Product C,238.58,4.7,Social Media,71.1,FALSE,4.5
C7973,33,Male,63753.93,New York,M005,Product A,87.02,8.8,Email,12.9,FALSE,5.7
C7974,25,Female,45931.16,Illinois,M004,Product B,464.62,9.6,SMS,52.4,FALSE,3.1
C7975,46,Male,34671.12,Texas,M007,Product A,330.72,1.6,Social Media,12,TRUE,7.3
C7976,56,Male,71768.04,Illinois,M005,Product A,483.11,7.3,Email,20.9,FALSE,6.7
C7977,45,Female,73628.87,New York,M003,Product B,69.02,2,Push Notification,54.2,FALSE,7.2
C7978,23,Male,66858.19,Texas,M008,Product B,128.74,9.1,Email,52.8,FALSE,4.1
C7979,33,Female,57255.49,California,M016,Product B,221.02,2.3,Email,9.8,FALSE,9.5
C7980,37,Female,41004.62,Illinois,M006,Product C,329.61,9.9,Social Media,49.2,TRUE,6.6
C7981,33,Female,42579.8,Florida,M009,Product A,198.28,4.8,Social Media,15.5,TRUE,2.1
C7982,24,Female,45460.8,Florida,M020,Product D,370.34,4.4,Push Notification,70.1,TRUE,9.8
C7983,58,Male,56494.9,Illinois,M018,Product A,124.31,6.3,Push Notification,43.8,TRUE,6.1
C7984,31,Female,76142.68,New York,M011,Product D,320.29,4.5,Email,1.2,TRUE,7.3
C7985,60,Male,75906.06,New York,M019,Product A,229.08,3.1,SMS,15.8,TRUE,4.4
C7986,43,Male,35271.49,New York,M007,Product A,278.71,6.7,SMS,17.3,FALSE,5
C7987,43,Male,49601.5,Florida,M010,Product C,306.33,7.6,Push Notification,18.5,FALSE,7.6
C7988,31,Male,49197.58,Florida,M005,Product D,76.95,9.5,Social Media,40.6,FALSE,8.8
C7989,24,Female,22026.25,California,M007,Product B,465.81,4.7,SMS,15.6,FALSE,9.6
C7990,50,Male,68491.81,New York,M006,Product B,403.74,7.4,Push Notification,30.3,FALSE,9.9
C7991,43,Female,56307.6,Florida,M018,Product C,249.11,8.5,Email,13.3,TRUE,6.4
C7992,62,Male,58302.86,Florida,M015,Product B,296.36,8.5,Social Media,48.4,FALSE,1.8
C7993,37,Male,80188.07,New York,M010,Product A,64.64,1.3,Email,41.4,FALSE,6.2
C7994,20,Non-Binary,61324.64,New York,M006,Product C,274.08,4.2,Email,45.6,FALSE,2.8
C7995,69,Male,53539.04,Florida,M001,Product D,241.84,1.1,Social Media,69.7,FALSE,6.8
C7996,21,Female,68581.16,Illinois,M010,Product C,218.52,6,Email,29.4,FALSE,4
C7997,43,Male,75883.08,Florida,M015,Product A,416.91,8.8,SMS,16.3,TRUE,5.7
C7998,28,Male,64447.01,California,M014,Product C,131.87,8.3,Email,71.9,TRUE,6.9
C7999,19,Female,70337.84,Texas,M016,Product A,129.34,8.3,Email,5.1,FALSE,9.2
C8000,31,Female,57816.49,New York,M005,Product C,284.76,4.2,SMS,58.5,TRUE,8.1
C8001,61,Male,58772.13,California,M014,Product D,359.21,1.4,Push Notification,12.5,FALSE,1.2
C8002,47,Male,61695.31,Illinois,M016,Product D,60.1,2.6,Social Media,48.2,FALSE,2.4
C8003,66,Male,48703.19,Texas,M014,Product B,295.63,7,Social Media,34.6,FALSE,8.8
C8004,29,Female,51479.08,Florida,M007,Product A,184.41,2.2,SMS,60.6,FALSE,7.7
C8005,43,Female,80668.19,New York,M019,Product B,390.6,2.1,Email,52.9,FALSE,2.3
C8006,61,Female,90119.34,Florida,M004,Product C,260.99,4.2,SMS,13.2,FALSE,6.3
C8007,50,Male,83882.97,California,M018,Product C,425.33,1.9,Social Media,48.2,FALSE,6.3
C8008,30,Female,40151.14,New York,M015,Product C,228.64,4,Social Media,16.4,TRUE,8
C8009,31,Female,38702.14,Florida,M017,Product C,422.19,9.7,Push Notification,13,TRUE,8.3
C8010,41,Female,42139.36,New York,M001,Product D,372.43,1.2,Email,7,TRUE,7.1
C8011,51,Female,62015.81,California,M015,Product C,422.72,8.5,SMS,9.1,FALSE,7.4
C8012,61,Female,17869.13,Florida,M016,Product D,415.59,9.9,Email,51,TRUE,7
C8013,43,Male,51167.98,Texas,M011,Product B,268.86,4.9,Social Media,71.4,TRUE,2.4
C8014,38,Female,81106.49,Illinois,M009,Product D,215.64,9.5,Social Media,49,TRUE,7.2
C8015,45,Female,74736.58,Florida,M017,Product D,394.32,3.4,Email,51.3,TRUE,5.2
C8016,65,Male,52363.58,New York,M015,Product A,212.69,9.8,Email,56.6,FALSE,9.8
C8017,53,Male,53499.67,Florida,M008,Product C,90.23,8.8,Social Media,64.1,FALSE,7.4
C8018,57,Female,68508.63,New York,M018,Product C,436.48,9,SMS,20,TRUE,4.4
C8019,19,Male,74029.03,California,M008,Product C,228.74,2.2,Social Media,43.9,FALSE,9.2
C8020,59,Female,52002.94,Illinois,M003,Product B,109.67,8.8,Email,16.4,TRUE,3.1
C8021,26,Male,56484.51,New York,M019,Product C,340.91,9.5,SMS,38.3,FALSE,5.2
C8022,40,Male,51509.85,Florida,M014,Product C,450.4,8.4,Push Notification,15.8,FALSE,1.6
C8023,32,Male,40029.76,California,M002,Product C,437.43,1.8,Email,5.5,TRUE,6.7
C8024,30,Male,56703.84,Texas,M001,Product A,299.5,1.8,Email,7.3,FALSE,6
C8025,40,Male,55561.09,Florida,M005,Product D,89.63,4.2,Push Notification,70.3,FALSE,5.5
C8026,34,Female,41090.34,Illinois,M017,Product A,363.47,7.3,Push Notification,1.4,TRUE,2.9
C8027,65,Female,69691.21,California,M001,Product C,323.97,1.1,SMS,50,TRUE,5.4
C8028,19,Non-Binary,67249.81,Florida,M016,Product D,144.57,9.6,Social Media,64,TRUE,5.1
C8029,37,Male,70435.8,New York,M003,Product A,455.24,5.7,Push Notification,29,FALSE,1.2
C8030,37,Female,48478.94,New York,M010,Product C,89,4.2,Email,51.3,FALSE,2.5
C8031,63,Female,30246.36,New York,M019,Product C,217.87,6.1,Email,25.8,FALSE,9.1
C8032,20,Female,67009.97,Florida,M011,Product A,92.54,7.4,Social Media,38.6,FALSE,8.1
C8033,29,Female,50038.31,Illinois,M003,Product D,460.38,3.5,Social Media,67.4,TRUE,2.1
C8034,57,Male,46639.98,New York,M002,Product D,65.92,3.6,SMS,4,TRUE,9.8
C8035,19,Male,41144.2,Florida,M003,Product A,241.59,5.2,Social Media,20,FALSE,5.2
C8036,53,Male,55870.16,Florida,M015,Product C,437.8,7,Social Media,8.5,TRUE,7.8
C8037,31,Male,83659.91,Illinois,M020,Product D,163.12,7.4,Email,36.2,FALSE,5.9
C8038,33,Female,52418.26,California,M009,Product A,97.26,3.9,Email,55.7,TRUE,7.9
C8039,36,Male,43652.95,California,M015,Product A,107.15,3.9,Social Media,70.3,TRUE,7
C8040,51,Female,69779,Florida,M002,Product A,232.22,5.4,SMS,12,FALSE,1.6
C8041,61,Female,62592.18,California,M006,Product D,242.86,5.9,Push Notification,4.1,FALSE,9.2
C8042,63,Non-Binary,28210.48,Texas,M005,Product B,373.13,6.8,Push Notification,10.8,TRUE,7.9
C8043,23,Female,69935.19,Illinois,M006,Product B,157.07,6.6,SMS,69.8,TRUE,3
C8044,30,Male,91927.02,Florida,M005,Product B,365.83,4.4,Email,23.7,FALSE,3
C8045,53,Female,20991.96,California,M012,Product B,499.54,3.7,Push Notification,20,TRUE,7.2
C8046,39,Male,41464.41,California,M004,Product B,438.91,3.8,SMS,53.2,FALSE,7.3
C8047,35,Female,17272.09,Illinois,M014,Product C,336.01,6.8,Push Notification,9.6,TRUE,1.8
C8048,29,Female,58870.43,New York,M014,Product A,472.96,4.9,SMS,25.8,TRUE,9.1
C8049,69,Female,74855.79,California,M011,Product B,496,2.2,Email,11.3,TRUE,7.7
C8050,47,Male,61582.51,Illinois,M001,Product D,306.62,1.1,Social Media,70.2,FALSE,9.9
C8051,68,Female,80879.94,New York,M005,Product A,173.13,1.3,Social Media,21.2,FALSE,4.9
C8052,57,Male,72458.25,Florida,M005,Product D,461.74,8.8,Email,20.1,TRUE,1.8
C8053,24,Male,85532.21,New York,M012,Product D,429.89,5.1,Email,46,TRUE,9.2
C8054,49,Female,77403.16,California,M005,Product D,88.08,6.9,Email,2.2,FALSE,8.3
C8055,65,Male,53955.85,Florida,M013,Product C,471.37,9.4,Social Media,47.4,TRUE,1
C8056,36,Non-Binary,61000.9,Florida,M011,Product D,214.8,2.1,SMS,33.2,FALSE,5.8
C8057,23,Male,46969.85,New York,M001,Product A,194.94,5,Social Media,14.1,TRUE,1.1
C8058,37,Female,56540.16,Florida,M012,Product A,204.47,5.9,Social Media,35.5,TRUE,4.2
C8059,44,Male,60927.48,New York,M006,Product C,194.01,8.6,Email,71.9,TRUE,8.8
C8060,60,Female,58726.39,New York,M011,Product C,282.21,9.9,SMS,60.6,TRUE,7.1
C8061,54,Female,80133.8,New York,M012,Product A,310.9,7.4,Push Notification,70.2,TRUE,8.7
C8062,65,Female,55047.48,Illinois,M006,Product A,241.54,6.8,Social Media,66.8,FALSE,6
C8063,24,Male,46018.7,California,M005,Product D,235.66,9.3,SMS,59.2,FALSE,8
C8064,22,Female,46955.83,Florida,M018,Product D,381.79,8.5,Push Notification,24.8,TRUE,5.4
C8065,28,Male,69826.5,Texas,M016,Product C,51.36,8.8,SMS,52.8,TRUE,5.5
C8066,32,Male,38952.92,California,M013,Product B,476.1,1,Email,28.8,TRUE,6.4
C8067,20,Male,56982.21,Texas,M007,Product D,371.5,5.6,SMS,31.5,TRUE,2.3
C8068,22,Female,79912.5,New York,M014,Product D,368.26,8,Social Media,63,TRUE,6.8
C8069,40,Male,64388.98,Florida,M001,Product B,239.88,2.6,Push Notification,15.6,TRUE,8.7
C8070,54,Female,58880.92,California,M012,Product D,484.6,7.8,Push Notification,22.1,TRUE,2.4
C8071,26,Female,59461.34,Texas,M003,Product B,50.15,1.1,Push Notification,67.1,FALSE,4.4
C8072,32,Male,44556.53,Texas,M018,Product B,84.42,6.2,SMS,50.7,TRUE,9.3
C8073,20,Female,47142.98,Texas,M011,Product A,411.83,8.7,Push Notification,5.6,FALSE,3.8
C8074,46,Male,57072.27,California,M020,Product B,382.42,4.9,Push Notification,9.6,FALSE,8.9
C8075,23,Female,64069.1,Illinois,M007,Product B,172.11,7.7,Email,42.1,FALSE,6.8
C8076,34,Male,74222.25,New York,M010,Product C,317.64,5.8,Social Media,57.7,TRUE,8.6
C8077,43,Female,61388.41,Florida,M019,Product C,289.42,6.8,Push Notification,57.3,TRUE,2.3
C8078,38,Male,80291.61,Texas,M013,Product C,287.2,5.7,SMS,31.2,TRUE,8.1
C8079,25,Male,84077.97,California,M014,Product D,318,5.3,Social Media,19.4,TRUE,1.3
C8080,38,Male,71929.01,Texas,M015,Product C,497.18,8.6,Push Notification,56.9,TRUE,4.6
C8081,28,Male,78374.72,California,M006,Product A,494.31,1.8,Social Media,68,TRUE,3.5
C8082,55,Male,45139.3,Illinois,M007,Product A,491.76,6.3,Push Notification,32.5,TRUE,6.8
C8083,25,Male,42762.02,Texas,M013,Product A,296.91,2,Push Notification,10.7,FALSE,7.9
C8084,59,Female,67769.6,Texas,M016,Product D,193.14,6.1,Push Notification,44.3,TRUE,4.1
C8085,41,Female,39881.85,Florida,M015,Product B,302.05,9.7,Email,6.1,TRUE,8.5
C8086,52,Female,55644.42,California,M018,Product B,330.21,1.5,Social Media,44.4,TRUE,6
C8087,31,Female,71567.88,California,M003,Product A,190.15,4.8,Email,13.3,FALSE,7.8
C8088,31,Female,81200.59,Illinois,M016,Product B,334.75,8.2,Email,37.6,FALSE,7.5
C8089,27,Female,56186.77,Texas,M001,Product B,329.9,4.3,SMS,45.4,TRUE,2.2
C8090,29,Female,50250.84,Florida,M001,Product B,456.56,5.7,Push Notification,32.7,FALSE,7.6
C8091,55,Male,64806.92,New York,M019,Product D,156.92,2,Email,59.7,TRUE,8.4
C8092,61,Female,43896.85,Florida,M006,Product B,363.92,3,SMS,27.6,TRUE,1.3
C8093,63,Male,57400.82,Florida,M011,Product B,252.84,7.2,Social Media,12,TRUE,2.5
C8094,51,Female,59880,Florida,M007,Product D,108.46,8.5,Social Media,33.9,FALSE,5.7
C8095,58,Female,59580.24,Florida,M003,Product C,192.28,6.8,Email,69.4,FALSE,1.5
C8096,27,Male,61327.55,Texas,M006,Product A,75.77,8.5,SMS,63.5,TRUE,4.3
C8097,34,Female,47482.28,Florida,M001,Product D,193.7,6.5,Push Notification,23.1,FALSE,8.6
C8098,34,Male,49095.11,California,M008,Product D,81.06,8.3,Social Media,18.2,TRUE,1.9
C8099,20,Male,48793.26,California,M014,Product A,466.45,9.8,SMS,35.3,TRUE,2.3
C8100,48,Male,35698.58,Florida,M004,Product B,95.79,1.7,Social Media,47.5,TRUE,2.1
C8101,68,Female,65127.45,California,M004,Product B,417.8,5.3,Push Notification,66.8,FALSE,5.9
C8102,18,Female,73419.86,Texas,M016,Product D,457.76,2.7,SMS,44.5,TRUE,3.7
C8103,29,Female,71944.65,New York,M011,Product C,260.45,5.2,Push Notification,60.4,FALSE,8.3
C8104,56,Male,56062.55,Florida,M007,Product A,74.27,5.5,Email,50.4,TRUE,6.2
C8105,21,Female,47834.92,California,M001,Product C,318.1,6.6,Push Notification,8.2,TRUE,7
C8106,59,Female,71164.72,California,M009,Product D,155.65,5,Social Media,64.3,TRUE,3.8
C8107,30,Male,69583.85,Texas,M006,Product C,129.5,3.9,Email,15.2,TRUE,5.4
C8108,51,Female,63261.31,Texas,M013,Product D,305.04,1.4,Push Notification,27,FALSE,4.3
C8109,59,Male,86164.67,New York,M012,Product A,210.37,1.3,Email,60.7,FALSE,5.5
C8110,38,Male,59603.62,Illinois,M019,Product C,378.67,2.6,Push Notification,70.5,TRUE,7.2
C8111,39,Male,56146.65,Illinois,M017,Product C,316.06,5,SMS,23.1,FALSE,5.1
C8112,21,Female,54002.74,Illinois,M001,Product A,423.2,4.8,Email,28.2,TRUE,1.6
C8113,35,Male,36586.83,New York,M009,Product A,76.27,2.7,Push Notification,35.5,TRUE,4.3
C8114,22,Male,69920.1,Florida,M008,Product D,155.71,8.4,Email,36.4,FALSE,9
C8115,36,Male,58417.72,Illinois,M002,Product D,305.15,7.2,Push Notification,54.3,FALSE,8.4
C8116,19,Male,67648.97,Illinois,M018,Product D,446.19,4.1,Push Notification,59,TRUE,8.5
C8117,29,Male,87628.17,California,M004,Product D,416.04,8.2,Email,71.4,TRUE,2.6
C8118,34,Male,54138.72,California,M001,Product D,355.79,9.9,Email,58.1,TRUE,1.7
C8119,27,Female,24929.87,Florida,M012,Product A,308.33,3.2,SMS,22.3,TRUE,8.3
C8120,51,Male,67216.06,Texas,M016,Product C,334.16,4.3,SMS,26.4,FALSE,7
C8121,23,Female,62502.89,New York,M018,Product B,146.12,9.9,Email,44.9,FALSE,5.6
C8122,25,Female,49013.19,Illinois,M005,Product B,317.84,2.2,Social Media,49.8,FALSE,7.2
C8123,68,Male,65959,New York,M016,Product D,272.19,1.7,Push Notification,7.4,TRUE,9.4
C8124,28,Male,71791.44,California,M009,Product B,223,5.7,Email,25.4,TRUE,2.2
C8125,29,Female,45800.85,New York,M009,Product C,449.48,5.2,Email,15.4,TRUE,2.5
C8126,26,Male,55480.02,California,M002,Product C,423.24,1.7,Push Notification,37.1,TRUE,6.3
C8127,19,Male,82151.31,New York,M014,Product D,84.53,3.6,Social Media,13,TRUE,7.4
C8128,25,Male,49175.67,California,M011,Product B,493.58,4.8,Social Media,42.2,TRUE,6.8
C8129,28,Female,61000.05,New York,M002,Product A,153.49,8.4,Email,34.2,TRUE,3.3
C8130,53,Female,20633.83,Illinois,M016,Product A,146.9,7.4,SMS,29.7,FALSE,6.6
C8131,27,Non-Binary,37772.32,Illinois,M019,Product D,474.72,9.2,SMS,47.1,FALSE,6
C8132,38,Female,62362.76,Florida,M013,Product C,250.16,4,Social Media,30.6,FALSE,1.2
C8133,37,Male,78419.82,New York,M017,Product B,412.41,3.8,Push Notification,29.3,FALSE,6.6
C8134,65,Male,39569.55,Texas,M001,Product C,179.69,5.2,Email,47.2,FALSE,5.1
C8135,25,Male,61118.46,Florida,M019,Product D,442.93,1.1,Email,5.1,TRUE,8.7
C8136,53,Male,54364.23,New York,M016,Product C,424.54,2.9,Email,31.7,TRUE,6.9
C8137,46,Male,74296.32,Texas,M013,Product B,283.77,2.9,Push Notification,14.9,TRUE,5.9
C8138,59,Male,41732.95,Illinois,M019,Product C,367.28,1.5,Push Notification,3.7,FALSE,9.1
C8139,29,Male,66451.16,Illinois,M003,Product D,483.81,5.1,Email,3.5,FALSE,7
C8140,31,Male,50194.64,Illinois,M003,Product A,253.42,9.1,Email,12.9,FALSE,3.3
C8141,65,Male,63345.57,Texas,M001,Product A,272.39,1,Push Notification,31.8,FALSE,5.2
C8142,67,Non-Binary,61033.97,California,M003,Product B,375.26,6.7,Social Media,41.2,FALSE,7.1
C8143,38,Female,56223.31,New York,M016,Product D,223.89,8.9,SMS,57.5,TRUE,8.4
C8144,39,Non-Binary,67167.18,Florida,M008,Product D,482.55,2,Social Media,44.1,TRUE,3.6
C8145,38,Male,60654.79,Florida,M016,Product C,68.2,9.3,Social Media,37.9,FALSE,7.5
C8146,61,Male,58007.91,Illinois,M013,Product A,231.52,8.4,Email,3.6,FALSE,7.1
C8147,67,Male,54653.75,California,M013,Product B,371.23,2.9,Social Media,22.2,FALSE,2.3
C8148,47,Male,61163.98,New York,M011,Product B,243.22,9.1,Email,50.2,FALSE,2.4
C8149,56,Male,63330.65,New York,M004,Product B,166.66,8.2,Push Notification,20.2,TRUE,5.5
C8150,37,Female,45162.87,Florida,M004,Product C,236.05,2,Social Media,43.2,TRUE,4.7
C8151,41,Non-Binary,54757.93,Florida,M015,Product D,446.68,8.5,Email,43.9,TRUE,2.2
C8152,40,Male,44172.21,Florida,M004,Product B,296.15,5.9,SMS,22.7,TRUE,1.8
C8153,24,Male,59402.32,New York,M008,Product C,200.8,8.3,Email,41.6,TRUE,9.1
C8154,26,Male,51115.02,Florida,M002,Product B,352.19,6.6,Email,9.1,FALSE,2.7
C8155,18,Male,71561.75,New York,M015,Product C,325.33,4.5,SMS,52.6,FALSE,4.3
C8156,43,Male,70090.9,Illinois,M014,Product A,302.2,6.4,Email,2.6,TRUE,5.2
C8157,55,Male,46158.77,California,M002,Product C,226.02,6.7,Email,3.5,TRUE,1.7
C8158,55,Male,59965.39,Florida,M003,Product D,82.49,7.9,SMS,62.8,FALSE,2.2
C8159,61,Male,69577.75,New York,M011,Product A,329.33,8.5,Email,42.2,FALSE,5.7
C8160,39,Male,57370.38,Illinois,M007,Product A,238.9,7,Social Media,12.6,TRUE,7.3
C8161,61,Male,49076.74,Texas,M016,Product B,242.94,9.9,Email,43.7,TRUE,8.6
C8162,27,Male,43613.95,Illinois,M007,Product A,155.34,8,Social Media,27.3,TRUE,8.8
C8163,23,Non-Binary,72814.01,California,M011,Product C,162.24,9.2,SMS,20.2,TRUE,5.9
C8164,34,Male,73540.7,Illinois,M002,Product D,404.36,3.9,Social Media,58.6,FALSE,3.6
C8165,68,Female,56880.79,Florida,M008,Product A,265.71,3.8,SMS,34.9,FALSE,6.2
C8166,67,Female,71492.06,Florida,M007,Product D,99.18,4.3,Email,21.8,FALSE,6.6
C8167,55,Female,15521.84,Texas,M006,Product C,70.63,5,Email,68,FALSE,3.6
C8168,41,Female,79913.32,New York,M016,Product C,151.12,9.7,SMS,12.7,TRUE,7
C8169,68,Female,57645.83,Illinois,M011,Product D,269.35,1.7,Social Media,11.1,TRUE,2.6
C8170,27,Female,62126.65,Texas,M003,Product C,327.76,5.5,Social Media,7.9,TRUE,3.7
C8171,25,Male,55192.23,Florida,M018,Product D,114.66,2.5,Social Media,9.8,TRUE,9.4
C8172,38,Male,80935.61,New York,M009,Product B,245.24,8.3,Social Media,18.9,TRUE,5.6
C8173,23,Non-Binary,44089.03,New York,M017,Product C,82.65,1.3,Email,50.6,TRUE,2.4
C8174,38,Female,82116.9,California,M002,Product B,66.98,5.1,Social Media,48.7,FALSE,7
C8175,56,Non-Binary,65944.06,Florida,M010,Product A,438.51,4.6,Push Notification,55.2,TRUE,3.1
C8176,41,Female,69339.96,New York,M010,Product A,346.25,1.8,SMS,41.9,TRUE,1.3
C8177,50,Female,55061.93,California,M017,Product B,401.49,4.4,Social Media,36,TRUE,8.8
C8178,35,Female,40376.71,California,M008,Product A,131.84,8.3,SMS,31.7,TRUE,4.9
C8179,45,Female,73957.66,Florida,M020,Product A,194.97,2.2,SMS,63.1,TRUE,8
C8180,69,Female,64671.13,New York,M006,Product A,249.71,9.9,Email,25.4,TRUE,8.7
C8181,49,Female,80424.35,New York,M011,Product A,346.12,1.5,SMS,64.3,TRUE,6.2
C8182,29,Female,57093.36,Illinois,M005,Product C,290.68,3.6,Social Media,20.6,FALSE,1.9
C8183,65,Female,53711.53,New York,M010,Product A,298.16,8,Push Notification,12.2,TRUE,3.9
C8184,59,Female,80821.32,California,M001,Product C,120.62,4.2,Social Media,19.1,FALSE,3.3
C8185,44,Male,88678.41,Texas,M008,Product D,263.65,5.3,Email,36.4,TRUE,6.4
C8186,27,Male,60140.21,Florida,M004,Product A,420.71,2.7,Social Media,66.7,TRUE,4.7
C8187,63,Female,48708.64,Texas,M007,Product D,279.26,7.4,SMS,13.6,FALSE,4.7
C8188,69,Female,72157.96,New York,M019,Product B,139.88,2.6,Push Notification,42.2,TRUE,6.9
C8189,59,Male,56189.69,California,M015,Product B,236.03,8.6,Social Media,16.5,TRUE,1.3
